Tenor,Mid Rate,Change
1W,15.29,-0.03
2W,15.26,0.02
1M,15.35,0.05
2M,15.41,0.02
3M,15.52,-0.01
4M,15.58,0.00
6M,15.62,0.00
9M,15.62,0.00
1Y,15.62,0.01
2Y,13.35,0.04
3Y,13.83,0.02
4Y,13.35,0.01
5Y,13.04,0.01
6Y,12.90,0.01
7Y,12.85,0.00
8Y,12.79,0.01
9Y,12.77,0.02
10Y,12.81,0.01
15Y,13.25,-0.01
20Y,13.48,-0.01
,,
