Tenor,Mid Rate,Change
1W,15.01,0.13
2W,15.08,0.01
1M,15.15,-0.03
2M,15.54,0.06
3M,15.90,0.17
4M,15.85,0.07
6M,15.86,0.04
9M,15.91,0.06
1Y,15.95,0.05
2Y,13.02,0.12
3Y,13.78,0.03
4Y,13.33,0.06
5Y,13.20,0.08
6Y,12.98,0.07
7Y,12.88,0.07
8Y,12.78,0.07
9Y,12.71,0.09
10Y,12.74,0.12
15Y,13.25,0.04
20Y,13.49,0.07
,,
