GOPIS-VRR,6-Oct-26, 101.20 , 102.00 , 101.50 , 102.50 , 101.50 , 102.50 , 101.86 , 101.75 , 101.85 
GOPIS-FRR,6-Oct-26, 95.86 , 95.00 , 95.00 , 94.50 , 95.00 , 95.00 , 95.00 , 95.00 , 95.00 
GOPIS-VRR,29-Oct-26, 102.50 , 102.50 , 102.00 , 102.50 , 102.50 , 102.00 , 102.30 , 102.25 , 102.34 
GOPIS-VRR,4-Dec-26, 102.68 , 102.50 , 102.50 , 102.60 , 102.50 , 102.75 , 102.55 , 102.50 , 102.56 
GOPIS-FRR,4-Dec-26, 106.39 , 107.00 , 106.50 , 106.50 , 107.00 , 106.50 , 102.50 , 106.50 , 106.57 
GOPIS-FRR,15-Dec-26, 98.45 , 100.10 , 98.75 , 99.50 , 98.00 , 98.25 , 98.75 , 98.75 , 98.74 
GOPIS-VRR,27-Apr-27, 102.50 , 102.00 , 102.75 , 103.00 , 103.00 , 103.00 , 102.80 , 102.75 , 102.80 
GOPIS-FRR,27-Apr-27, 100.07 , 102.00 , 99.50 , 99.75 , 98.00 , 99.50 , 99.70 , 99.75 , 99.71 
GOPIS-VRR,26-Oct-27, 102.60 , 103.00 , 102.75 , 103.00 , 102.50 , 103.00 , 102.77 , 102.50 , 102.77 
GOPIS-FRR,16-Nov-27, 99.73 , 99.00 , 99.00 , 99.75 , 98.50 , 99.00 , 99.25 , 99.50 , 99.25 
GOPIS-VRR,26-Jun-28, 106.00 , 107.00 , 105.75 , 106.00 , 104.00 , 106.00 , 106.00 , 106.00 , 105.96 
GOPIS-FRR,20-Sep-28, 111.24 , 110.00 , 110.00 , 110.00 , 108.00 , 110.00 , 110.00 , 110.00 , 110.00 
GOPIS-VRR,4-Dec-28, 104.25 , 104.00 , 104.00 , 104.00 , 105.00 , 104.10 , 104.10 , 104.50 , 104.16 
GOPIS-FRR,4-Dec-28, 109.91 , 109.00 , 109.00 , 109.00 , 107.00 , 108.50 , 108.95 , 109.00 , 108.91 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
