GOPIS-FRR,6-Oct-26, 83.00 , 84.00 , 84.00 , 84.00 , 84.00 , 84.00 , 84.00 , 84.50 , 84.00 
GOPIS-VRR,29-Oct-26, 101.20 , 101.20 , 101.30 , 101.30 , 101.25 , 101.25 , 101.25 , 101.50 , 101.26 
GOPIS-VRR,4-Dec-26, 99.80 , 99.50 , 99.80 , 99.60 , 99.50 , 99.30 , 99.60 , 99.90 , 99.63 
GOPIS-FRR,4-Dec-26, 100.40 , 99.90 , 100.20 , 100.20 , 100.10 , 100.10 , 100.20 , 100.40 , 100.20 
GOPIS-FRR,15-Dec-26, 85.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 
GOPIS-VRR,27-Apr-27, 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.25 , 101.50 , 101.50 , 101.50 
GOPIS-FRR,27-Apr-27, 87.00 , 87.00 , 88.89 , 89.00 , 88.00 , 89.00 , 88.50 , 89.00 , 88.40 
GOPIS-VRR,26-Oct-27, 101.85 , 101.25 , 101.75 , 101.60 , 101.50 , 101.25 , 101.60 , 101.80 , 101.58 
GOPIS-FRR,16-Nov-27, 87.50 , 88.00 , 89.00 , 89.00 , 89.00 , 89.00 , 89.00 , 89.00 , 88.83 
GOPIS-VRR,26-Jun-28, 103.55 , 102.55 , 103.10 , 102.90 , 102.75 , 102.75 , 103.00 , 103.25 , 102.96 
GOPIS-FRR,20-Sep-28, 101.75 , 101.75 , 101.75 , 101.75 , 101.80 , 101.50 , 101.75 , 101.80 , 101.76 
GOPIS-VRR,4-Dec-28, 100.20 , 100.00 , 100.10 , 100.10 , 100.05 , 100.00 , 100.10 , 100.10 , 100.08 
GOPIS-FRR,4-Dec-28, 100.60 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 
