GOPIS-FRR,26-Jun-26, -   , 103.00 , 103.00 , 103.10 , 103.00 , 103.00 , 103.00 , 103.10 , 103.02 
GOPIS-VRR,12-Jul-26, -   , 100.50 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
GOPIS-VRR,6-Oct-26, -   , 101.00 , 101.00 , 101.00 , 101.00 , 101.00 , 101.00 , 101.00 , 101.00 
GOPIS-FRR,6-Oct-26, -   , 85.00 , 84.50 , 84.00 , 84.00 , 84.00 , 84.00 , 84.50 , 84.20 
GOPIS-VRR,29-Oct-26, -   , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 
GOPIS-VRR,4-Dec-26, -   , 99.95 , 100.05 , 100.05 , 99.95 , 100.00 , 100.00 , 100.20 , 100.01 
GOPIS-FRR,4-Dec-26, -   , 100.10 , 100.31 , 100.30 , 100.40 , 100.40 , 100.35 , 100.40 , 100.35 
GOPIS-FRR,15-Dec-26, -   , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 , 87.00 
GOPIS-VRR,27-Apr-27, -   , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 , 101.50 
GOPIS-FRR,27-Apr-27, -   , 87.00 , 88.89 , 89.00 , 89.00 , 89.00 , 89.00 , 89.00 , 88.98 
GOPIS-VRR,26-Oct-27, -   , 101.70 , 101.80 , 101.90 , 101.80 , 101.60 , 101.80 , 101.80 , 101.78 
GOPIS-FRR,16-Nov-27, -   , 88.00 , 89.00 , 89.00 , 89.00 , 89.00 , 89.00 , 89.00 , 89.00 
GOPIS-VRR,26-Jun-28, -   , 103.00 , 103.50 , 103.50 , 103.25 , 103.50 , 103.45 , 103.50 , 103.44 
GOPIS-FRR,20-Sep-28, -   , 101.80 , 101.80 , 101.70 , 101.80 , 101.50 , 101.80 , 101.80 , 101.78 
GOPIS-VRR,4-Dec-28, -   , 100.05 , 100.10 , 100.10 , 100.10 , 100.15 , 100.15 , 100.20 , 100.12 
GOPIS-FRR,4-Dec-28, -   , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 , 100.50 
