GOPIS-FRR,26-Jun-26, 107.97 , 110.00 , 108.25 , 108.15 , 109.00 , 108.10 , 108.50 , 108.25 , 108.38 
GOPIS-VRR,12-Jul-26, 102.40 , 103.00 , 102.50 , 103.00 , 101.25 , 102.50 , 102.50 , 103.00 , 102.65 
GOPIS-VRR,6-Oct-26, 101.10 , 102.25 , 101.60 , 101.25 , 101.50 , 102.50 , 101.40 , 101.75 , 101.63 
GOPIS-FRR,6-Oct-26, 95.26 , 95.00 , 94.50 , 94.50 , 95.00 , 95.00 , 94.80 , 95.00 , 94.88 
GOPIS-VRR,29-Oct-26, 101.50 , 101.60 , 101.50 , 101.30 , 101.25 , 102.00 , 101.60 , 101.75 , 101.54 
GOPIS-VRR,4-Dec-26, 102.71 , 102.50 , 102.50 , 102.60 , 102.50 , 102.75 , 102.55 , 102.25 , 102.56 
GOPIS-FRR,4-Dec-26, 106.17 , 107.00 , 106.50 , 106.50 , 107.00 , 106.50 , 106.15 , 106.00 , 106.47 
GOPIS-FRR,15-Dec-26, 97.95 , 99.00 , 98.75 , 99.50 , 98.00 , 98.25 , 98.35 , 98.50 , 98.48 
GOPIS-VRR,27-Apr-27, 102.50 , 101.50 , 102.20 , 102.15 , 103.00 , 13.00 , 102.45 , 102.75 , 102.26 
GOPIS-FRR,27-Apr-27, 99.76 , 99.50 , 99.50 , 99.75 , 98.00 , 99.50 , 99.45 , 99.50 , 99.53 
GOPIS-VRR,26-Oct-27, 102.00 , 102.40 , 102.20 , 102.00 , 102.00 , 102.00 , 102.00 , 102.50 , 102.10 
GOPIS-FRR,16-Nov-27, 98.75 , 99.00 , 99.00 , 99.75 , 98.50 , 99.00 , 99.00 , 99.50 , 99.04 
GOPIS-VRR,26-Jun-28, 105.50 , 107.00 , 105.75 , 106.00 , 104.00 , 106.00 , 105.80 , 106.25 , 105.88 
GOPIS-FRR,20-Sep-28, 110.44 , 110.00 , 110.00 , 110.00 , 108.00 , 110.00 , 110.00 , 110.00 , 110.00 
GOPIS-VRR,4-Dec-28, 104.25 , 104.00 , 104.00 , 104.00 , 105.00 , 104.10 , 104.10 , 104.50 , 104.16 
GOPIS-FRR,4-Dec-28, 109.51 , 108.50 , 109.00 , 109.00 , 107.00 , 108.50 , 108.75 , 108.75 , 108.75 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
